class,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20
22,0.237696618,0.274047017,0.335554034,0.388226867,0.404345065,0.419978976,0.48438555,0.435362756,0.393749654,0.425581515,0.488493979,0.417372197,0.377087861,0.421419382,0.473766506,0.410391748,0.378266424,0.410522133,0.456402183,0.414013118,0.387609512,0.433194667,0.532866955,0.620002568,0.695830703,0.767662048,0.577259898,0.569562137,0.541468441,0.534242213,0.513619721,0.502991319,0.491724551,0.499796927,0.453377068,0.43524158,0.437670499,0.450337559,0.39183718,0.378619373,0.386973202,0.398932636
17,0.143392146,0.157769948,0.207766294,0.243146092,0.250777751,0.264823467,0.368178219,0.430987298,0.480569303,0.269209296,0.3869645,0.455798686,0.508535326,0.261772215,0.33968544,0.306989372,0.270238698,0.249600098,0.313498646,0.286515146,0.254797816,0.699301243,0.601782382,0.522413969,0.453586012,0.377481282,0.551171064,0.541861236,0.535513043,0.532313228,0.622610152,0.632878065,0.639280498,0.643211305,0.698400497,0.722813249,0.718096018,0.708762765,0.766391635,0.770492017,0.765335798,0.759157419
8,0.313077331,0.377067894,0.4370341,0.451647878,0.410712481,0.39951849,0.406880409,0.398715734,0.391174257,0.355533332,0.362847328,0.361102253,0.358952165,0.313190222,0.317368388,0.324151814,0.326674819,0.272246301,0.267753184,0.266212136,0.265309691,0.825687468,0.80868721,0.733471274,0.652936876,0.625812054,0.609599769,0.555245459,0.625855207,0.674505234,0.607356906,0.564179718,0.659599185,0.719574749,0.61219281,0.587224305,0.67748642,0.735355973,0.619487882,0.536862731,0.485141218,0.432852983
3,0.368612498,0.438500077,0.490847051,0.505592287,0.487999976,0.459187835,0.48445642,0.498874158,0.511007965,0.416668564,0.436490059,0.451079786,0.463856429,0.374851614,0.383909672,0.395941138,0.407363594,0.329870313,0.334400862,0.342413157,0.351373911,0.812025547,0.792969406,0.732714653,0.653559983,0.607928991,0.58993715,0.492481828,0.431214213,0.375870228,0.57103169,0.458424687,0.382956445,0.319500774,0.577116668,0.468586206,0.39641133,0.336966932,0.601704299,0.513617933,0.453939855,0.399500161
12,0.186083972,0.196780026,0.24586685,0.305921048,0.342045218,0.267785609,0.349342972,0.349381953,0.330548704,0.293607533,0.39255628,0.448460937,0.489864379,0.310592175,0.405233443,0.464627564,0.506296992,0.317131162,0.399684042,0.439394951,0.469769239,0.588825405,0.498604327,0.445091337,0.442099929,0.470307559,0.425061673,0.420597553,0.447058827,0.465459824,0.479238391,0.441978395,0.421685576,0.402840227,0.540654361,0.517776728,0.501438498,0.482570112,0.605199814,0.601446867,0.607756138,0.608841836
11,0.16336228,0.182457328,0.243025646,0.303080767,0.346113086,0.264721483,0.358162493,0.417316556,0.461569041,0.270507336,0.383569658,0.445452571,0.489192843,0.270839423,0.370975882,0.361733139,0.338101923,0.265148312,0.338464737,0.330811739,0.310406953,0.573549151,0.49581933,0.457522899,0.465531379,0.480312884,0.445866585,0.431562752,0.423027247,0.416958511,0.503406286,0.505879164,0.509139121,0.509327352,0.563498437,0.573747873,0.569787681,0.566387117,0.619516373,0.614228725,0.599775732,0.591755986
1,0.35790956,0.410996616,0.446523547,0.430752039,0.39163363,0.457515866,0.478821516,0.492754757,0.501653552,0.408273995,0.410442859,0.414554894,0.416539669,0.3608208,0.353429735,0.369121403,0.378776401,0.317240059,0.321878821,0.341210246,0.352518678,0.777882278,0.768191338,0.700468361,0.626940906,0.56744349,0.535570621,0.425453365,0.355676651,0.295273244,0.518249452,0.393428087,0.312524378,0.244670719,0.536929488,0.452732205,0.530303657,0.589106381,0.581514955,0.527508914,0.578527093,0.624055743
13,0.218094394,0.237880796,0.303511977,0.368504018,0.414664984,0.330057979,0.421834528,0.477372766,0.517936647,0.341691673,0.446334451,0.503932357,0.54092598,0.346195549,0.44630748,0.501446486,0.537512481,0.342680275,0.421999037,0.467947185,0.504054904,0.56408453,0.474113673,0.437835217,0.437532514,0.453601271,0.425921738,0.388917387,0.373556674,0.36125946,0.484852701,0.463723958,0.453369409,0.442505598,0.546406567,0.544546843,0.535797954,0.527088284,0.604271293,0.619430602,0.626420259,0.629097342
23,0.323254585,0.260345399,0.226881236,0.215595677,0.221458852,0.28440854,0.288760692,0.292268008,0.297405154,0.328143477,0.335267037,0.343072623,0.350379705,0.369681448,0.380803883,0.390894949,0.398626268,0.408298135,0.423730969,0.431172192,0.43675977,0.795399785,0.731338084,0.651539505,0.570500851,0.505949736,0.575273693,0.442213535,0.370175451,0.316665053,0.581109166,0.438701957,0.356380343,0.297857285,0.602829158,0.472326964,0.392602652,0.332680732,0.636173129,0.532393336,0.470243394,0.41647011
4,0.367436796,0.428058773,0.475157529,0.49508357,0.525581658,0.444938153,0.468836188,0.481084168,0.489753425,0.400531769,0.415068299,0.425246447,0.433518767,0.358154714,0.364394516,0.372973442,0.382658035,0.315348774,0.311955601,0.312425107,0.315926522,0.865927994,0.846315682,0.788321435,0.719006062,0.668746531,0.66398567,0.568516195,0.508220851,0.454282105,0.647243202,0.53995496,0.469193757,0.410021663,0.654902875,0.55327642,0.48891145,0.432878643,0.681874573,0.603391886,0.551240623,0.499857545
6,0.230503917,0.283508986,0.337163061,0.385447323,0.432993591,0.311104923,0.31472224,0.310793966,0.307371408,0.266994089,0.26185289,0.256967723,0.256246895,0.226394475,0.219509348,0.22412689,0.229516998,0.186933205,0.187564194,0.194928259,0.204686016,0.753412664,0.733746171,0.641920745,0.579624593,0.56463027,0.561634302,0.460671216,0.394604772,0.341167957,0.56450814,0.530549228,0.612359881,0.668998718,0.579425693,0.560886383,0.64391315,0.69601506,0.598130286,0.581213415,0.642912328,0.681053102
13,0.204247117,0.223520219,0.275440335,0.325451702,0.357611448,0.315373003,0.390801668,0.439495206,0.475796074,0.332643658,0.419193357,0.472427458,0.512986064,0.337579846,0.421135247,0.471384376,0.508822083,0.332528085,0.393975884,0.429772347,0.458845079,0.414642453,0.342048764,0.31161809,0.317110181,0.339263171,0.292864621,0.27499488,0.262435764,0.253040701,0.333475471,0.32145834,0.313653201,0.306732088,0.380114317,0.371599257,0.362446666,0.356815279,0.430807352,0.459591776,0.478135347,0.491458982
6,0.254202485,0.316359937,0.375776619,0.425477445,0.469060123,0.34479773,0.356039912,0.357474744,0.359613776,0.301454902,0.30762741,0.300558984,0.295960248,0.260890961,0.26461342,0.265802264,0.266430378,0.220468327,0.231502205,0.237454146,0.242225841,0.725832939,0.701517999,0.611791611,0.554503083,0.542171896,0.52934128,0.432012707,0.369292945,0.316788673,0.529015243,0.490403682,0.572580814,0.631118357,0.539650917,0.522659957,0.606865704,0.660682678,0.553601742,0.533041418,0.592302263,0.632017374
22,0.204605892,0.229545072,0.291817516,0.346451372,0.363012522,0.368840158,0.423592031,0.367860705,0.332251191,0.370494604,0.435156882,0.364700854,0.331884444,0.365319133,0.420988709,0.358335704,0.330366552,0.354938895,0.398214579,0.358106703,0.334382296,0.453928828,0.54797554,0.632488728,0.699907422,0.763337433,0.564141333,0.560825408,0.548431933,0.546255291,0.505852222,0.495779485,0.495279878,0.503334999,0.45179528,0.436901718,0.445304483,0.455186933,0.398382396,0.383930176,0.398635417,0.41051352
15,0.258331358,0.281663716,0.327871829,0.366016716,0.375686914,0.404161215,0.479999363,0.468823105,0.44127053,0.418681115,0.490287066,0.470585167,0.439610094,0.422870874,0.486820161,0.466950208,0.436017901,0.419802576,0.461815923,0.441132367,0.415156305,0.601382017,0.495047629,0.400735617,0.325522244,0.257721126,0.394336432,0.436531305,0.471403301,0.480929792,0.456435531,0.49988398,0.527334809,0.529678643,0.526409388,0.566745996,0.584692776,0.583707631,0.596176445,0.620087445,0.628155708,0.621418178
18,0.16108723,0.162060976,0.19796215,0.254641652,0.288857669,0.263488203,0.344745219,0.316380858,0.285131544,0.284442216,0.358300358,0.327050686,0.295724958,0.299698681,0.369442642,0.341811985,0.305228025,0.312218368,0.401102394,0.456469178,0.501812816,0.618252635,0.502651691,0.391672045,0.328976661,0.352763414,0.410059988,0.413520426,0.426315993,0.427279055,0.488589108,0.47202903,0.483655334,0.492688477,0.560702562,0.532278657,0.540498674,0.553076148,0.622916698,0.610656679,0.602629542,0.593864739
17,0.137965187,0.147904098,0.195686907,0.223909184,0.226415634,0.247099102,0.351995826,0.420642376,0.474007666,0.247713879,0.376979053,0.449886143,0.503041983,0.241930261,0.338092715,0.314990669,0.283287346,0.231874198,0.30832696,0.28911373,0.256559223,0.648597717,0.556288719,0.474354684,0.400181234,0.320602596,0.501946807,0.486127138,0.478912979,0.478028774,0.57237941,0.584522665,0.588042974,0.590581119,0.653993726,0.681707621,0.678365886,0.670033157,0.729075789,0.730765641,0.722150445,0.715510309
19,0.251606882,0.324233264,0.385913134,0.421655059,0.46206522,0.339395702,0.344717562,0.329487115,0.321896195,0.293971479,0.29833889,0.294040233,0.292556316,0.25266394,0.251663327,0.258451164,0.263541222,0.213507935,0.210784197,0.207765788,0.206214666,0.751376331,0.720025778,0.611978352,0.533197165,0.499634802,0.534784615,0.502424598,0.579253495,0.631782472,0.528330863,0.504135907,0.594073057,0.65684557,0.527653635,0.509015203,0.596435905,0.65640378,0.528835416,0.444336206,0.390710354,0.337569833
2,0.257845342,0.303291857,0.325901359,0.30210343,0.266315699,0.336257786,0.354525685,0.363016337,0.368345678,0.291738838,0.293932438,0.291331023,0.289574862,0.251547545,0.23506555,0.224808291,0.216052592,0.215507358,0.228011131,0.242427617,0.250547051,0.87674439,0.866309226,0.81319648,0.757821202,0.70824939,0.668621361,0.563229203,0.497270584,0.437431216,0.655620754,0.539889336,0.463249147,0.400683045,0.672810793,0.562229335,0.49233529,0.436710387,0.712138653,0.641123891,0.663937151,0.700194478
4,0.342969179,0.408863574,0.45855692,0.476851195,0.512332022,0.42402634,0.44732517,0.459990144,0.46935451,0.377440214,0.390101939,0.39926669,0.406954348,0.332995176,0.335421562,0.341592669,0.350533754,0.287824094,0.279478371,0.277820587,0.280586004,0.831063986,0.802480459,0.737132072,0.658961475,0.606040597,0.610995948,0.511078358,0.447999358,0.39082551,0.595807493,0.482235223,0.406507283,0.340686262,0.607292593,0.499301136,0.428895652,0.364537299,0.639286757,0.558989644,0.503294587,0.446966439
12,0.181441277,0.19348824,0.241859049,0.300436914,0.3348988,0.28144002,0.362831354,0.360693872,0.340410799,0.305686414,0.409019262,0.467189133,0.511444867,0.319697469,0.411001146,0.470080018,0.513944149,0.321074307,0.402908862,0.444935501,0.478967667,0.536593318,0.440099865,0.383608133,0.381866455,0.411222786,0.36202383,0.352181733,0.380791903,0.402523607,0.414298654,0.385175228,0.37299782,0.358575821,0.473796248,0.448440641,0.434103906,0.417832762,0.53753227,0.545527637,0.557037115,0.563944399
23,0.358873606,0.30020079,0.261098802,0.245733142,0.245456517,0.306865245,0.30092904,0.299633712,0.300318271,0.347053409,0.353060126,0.360415012,0.367707342,0.386354208,0.392515123,0.399023443,0.404180825,0.422102451,0.429641366,0.434051722,0.438592464,0.754759073,0.706460357,0.638993502,0.570489883,0.512951314,0.558567464,0.442346036,0.378552139,0.330144733,0.558939576,0.433269441,0.362722993,0.312719792,0.574254572,0.458678663,0.390605032,0.339247167,0.601121008,0.506257594,0.45293045,0.408018708
10,0.234399766,0.264843166,0.32899639,0.385350347,0.424209535,0.352591038,0.43868649,0.490749538,0.529688835,0.352339923,0.456896067,0.43291229,0.399253249,0.349575847,0.443561196,0.419499815,0.390504897,0.341556668,0.416397661,0.400462896,0.373532653,0.435570329,0.356389046,0.3248851,0.335213214,0.357265204,0.300516903,0.308118075,0.313288152,0.316103369,0.351399422,0.392236739,0.406790376,0.400100172,0.41207841,0.442525774,0.45074901,0.446206987,0.472087711,0.490029246,0.49042064,0.481999665
21,0.279885292,0.329629481,0.381913602,0.43122682,0.475354522,0.361568272,0.421493381,0.447796822,0.460499674,0.352909327,0.403822064,0.454126894,0.49521178,0.33379963,0.371230245,0.412938565,0.449977666,0.311940312,0.332816005,0.356679678,0.380699694,0.642359555,0.637589276,0.601687551,0.586739063,0.566034079,0.474014401,0.454373896,0.490067899,0.528743684,0.451496512,0.38099879,0.348003447,0.329390526,0.447976321,0.364073455,0.309744,0.270723403,0.462317139,0.385472953,0.328485161,0.285191268
0,0.211672306,0.258077681,0.287175059,0.275768995,0.242100731,0.286531687,0.299339712,0.307452619,0.305225253,0.236584932,0.2354507,0.248591125,0.251484871,0.190125391,0.192010462,0.210859478,0.211777046,0.14697364,0.157490671,0.171734154,0.166075781,0.888780713,0.869197786,0.782998323,0.710235357,0.663209081,0.650010586,0.526198685,0.444437057,0.375469893,0.658315361,0.58895874,0.674335003,0.718730748,0.68927002,0.673236728,0.765671968,0.794628859,0.732149065,0.714304924,0.776878893,0.793588698
8,0.367434025,0.435699731,0.499391586,0.519901156,0.48272422,0.468251884,0.482688576,0.471411556,0.462176353,0.42700395,0.439969897,0.432564765,0.427954048,0.384931326,0.396676272,0.399606586,0.400569439,0.343425661,0.343408108,0.344700873,0.349195033,0.789824843,0.770209491,0.691508293,0.609645247,0.574645877,0.576626241,0.519766152,0.588508308,0.638543546,0.569459677,0.515524089,0.602998912,0.661808789,0.570263326,0.536288023,0.620338857,0.678867102,0.575000763,0.489389658,0.435323119,0.384274304
3,0.250633657,0.309686005,0.34758997,0.333494037,0.298723519,0.353760302,0.377468586,0.390553355,0.400446355,0.310972035,0.327406973,0.337664157,0.345717758,0.267875075,0.275043458,0.284973592,0.293370932,0.221079767,0.217422724,0.217812091,0.219778731,0.791796863,0.762481391,0.673647881,0.584563076,0.53212291,0.548122823,0.44610852,0.379962504,0.322872788,0.526499331,0.413631052,0.338129282,0.276600033,0.532251775,0.42424798,0.356299162,0.299417406,0.557870686,0.473146915,0.4161551,0.363410354
8,0.351906031,0.416754127,0.48314622,0.507573903,0.471832365,0.464560956,0.479993999,0.468095273,0.459105998,0.422998726,0.436366975,0.42567122,0.419293821,0.380878419,0.39448607,0.391205072,0.387433827,0.340704739,0.343476295,0.346889257,0.352582991,0.770687342,0.758044958,0.684514642,0.606178105,0.563971519,0.568916142,0.507721841,0.573320091,0.618935943,0.5592314,0.507684469,0.596742094,0.650570512,0.556554198,0.524146616,0.61123389,0.665971339,0.55753839,0.476123184,0.427788585,0.378022522
19,0.327173948,0.403267592,0.458825827,0.491875529,0.531606436,0.418750614,0.417822361,0.40442872,0.395591408,0.373785079,0.369854152,0.364421934,0.362475604,0.332590163,0.324679106,0.330432951,0.336416692,0.292827368,0.288832128,0.282346934,0.278666258,0.74557209,0.71478188,0.617102146,0.545298934,0.516902089,0.506579459,0.513707936,0.587335169,0.638353586,0.495831341,0.534236193,0.622176111,0.676104724,0.503624737,0.531613052,0.618225157,0.67505765,0.517813802,0.441289276,0.385944158,0.333135366
11,0.187089205,0.217918575,0.278211415,0.334534943,0.374341547,0.302125394,0.395781636,0.453938425,0.495680898,0.303265929,0.412877589,0.476795495,0.519772112,0.301003963,0.402017444,0.401406616,0.385964274,0.294376731,0.371744037,0.37211293,0.358158588,0.537398934,0.465306073,0.436879724,0.447795749,0.468030214,0.403623879,0.40457958,0.400801599,0.395190656,0.447441906,0.459075749,0.471965164,0.477207899,0.500133038,0.5254879,0.554789066,0.568617523,0.555742919,0.570932806,0.581411123,0.584790587
16,0.179235339,0.185633361,0.227268487,0.265401632,0.271572679,0.286446899,0.381014258,0.439869434,0.483115196,0.303371876,0.367451042,0.332969755,0.296344429,0.306055695,0.354724169,0.326303631,0.293409765,0.304798096,0.341399997,0.313270867,0.286768794,0.699433744,0.622780383,0.551136732,0.48465535,0.418667138,0.559504867,0.558037817,0.560452521,0.564579129,0.621936738,0.630995572,0.641135871,0.642207801,0.685730457,0.688618422,0.697975516,0.701120377,0.740489841,0.733989537,0.743819177,0.746248007
6,0.237424806,0.301003069,0.366200626,0.423964471,0.473808587,0.345154434,0.350920171,0.347596735,0.342980593,0.298647761,0.291081071,0.2804811,0.275619328,0.25462383,0.24463132,0.246036977,0.250052452,0.211571723,0.212745592,0.217797562,0.226150364,0.767335534,0.755855978,0.669569433,0.610332251,0.597108006,0.559411705,0.45046711,0.379877329,0.322802782,0.553529799,0.53315109,0.622155726,0.681766391,0.561037004,0.562313795,0.649305463,0.704811096,0.575270653,0.573395848,0.643024921,0.686939895
8,0.269452214,0.329815567,0.379567385,0.392099619,0.357442796,0.345773876,0.346719295,0.34057036,0.339226365,0.30486846,0.306123972,0.306867033,0.309960097,0.266845196,0.26743114,0.276195198,0.282624334,0.231909841,0.221701428,0.215099558,0.211850554,0.778113425,0.752498984,0.673974752,0.597014606,0.571251512,0.577711821,0.519649506,0.574766576,0.620858371,0.57718116,0.525342762,0.602540374,0.656909585,0.581143498,0.550454617,0.622951865,0.673431575,0.588675439,0.514903367,0.469820142,0.424326539
4,0.318428695,0.374486148,0.40949896,0.427024126,0.453688681,0.385798723,0.404727101,0.415312171,0.42234832,0.349291831,0.35915783,0.367102355,0.373532802,0.314602733,0.319184303,0.326498151,0.333482325,0.278939784,0.272729784,0.270189911,0.270114779,0.679826915,0.659586251,0.585386634,0.518461823,0.483758241,0.485109538,0.405951202,0.354118347,0.30884546,0.471223414,0.381648391,0.323488444,0.274554491,0.477415442,0.393646866,0.340307653,0.294178545,0.499623835,0.435308129,0.390208036,0.347628683
9,0.332667589,0.395055562,0.459244102,0.492608875,0.477851689,0.440154314,0.458690137,0.443878531,0.423617601,0.395553082,0.412352532,0.407221735,0.398662567,0.353823394,0.368088037,0.373889863,0.372343361,0.313549817,0.327369839,0.336851597,0.339093626,0.799467742,0.807376623,0.758498549,0.699321985,0.6513322,0.638975203,0.56804353,0.638102233,0.690281034,0.626368761,0.54256779,0.631010771,0.688127875,0.627665997,0.552003145,0.635177493,0.687717199,0.639950156,0.595846534,0.652473629,0.694330215
21,0.193621457,0.243096903,0.303833872,0.357686371,0.398733139,0.293414533,0.355621785,0.378307313,0.385086834,0.283527076,0.33852613,0.384784639,0.424163938,0.261251271,0.310895383,0.35791555,0.398624808,0.232575834,0.261143237,0.286890328,0.313862562,0.681423604,0.697154045,0.673414767,0.667738855,0.653437495,0.543751419,0.539110005,0.582579672,0.623857737,0.513785005,0.451980919,0.418745518,0.390532464,0.501233399,0.434414566,0.394938767,0.362288773,0.503100395,0.433454335,0.380727172,0.338662386
20,0.235764638,0.312683254,0.374431014,0.42032522,0.467032582,0.369751036,0.438145339,0.477834582,0.491502285,0.36420387,0.440588027,0.484872103,0.497761428,0.361159027,0.441263556,0.486997366,0.499245942,0.364440203,0.439599603,0.481637269,0.496545672,0.514367461,0.548888683,0.529830694,0.531988263,0.52457881,0.360188901,0.319932938,0.349291474,0.387935817,0.343225002,0.288789213,0.334907174,0.384446412,0.342788756,0.275570333,0.323230267,0.372284204,0.36767754,0.320731461,0.353237838,0.391431063
6,0.304986745,0.361375898,0.421315253,0.47002095,0.513480425,0.396947384,0.409840107,0.412470579,0.414498478,0.355049342,0.363469929,0.35281077,0.346426815,0.315530241,0.32078737,0.317432731,0.316468656,0.276308507,0.285692275,0.288384795,0.292784959,0.770786583,0.756757379,0.668834686,0.610360205,0.593948305,0.583179712,0.482096255,0.417708576,0.364438713,0.578953683,0.546479702,0.627809763,0.683913708,0.586554468,0.57119441,0.654396534,0.707570076,0.59904784,0.583666027,0.643544316,0.682281852
16,0.244895101,0.241720885,0.273745865,0.306245774,0.317859203,0.337078214,0.416698962,0.467701852,0.505524993,0.356125504,0.396392912,0.372826993,0.345538557,0.360093951,0.388401717,0.369266301,0.345240563,0.362037957,0.383409739,0.364056319,0.343672723,0.795093596,0.715322554,0.653227925,0.595937729,0.539199293,0.677940726,0.674226642,0.671968162,0.672382712,0.732390881,0.707506597,0.70103097,0.711761653,0.777902722,0.752627492,0.749798775,0.759661913,0.816076159,0.792701602,0.792083263,0.799663484
10,0.203596175,0.216587573,0.268331528,0.325687408,0.364138246,0.305873066,0.394669473,0.448628247,0.491115987,0.319883943,0.398588389,0.371243417,0.340693653,0.32663396,0.391154975,0.364514023,0.336320639,0.328451008,0.373720258,0.351457357,0.328483522,0.521077156,0.441308886,0.397401482,0.396187752,0.410755038,0.35780552,0.351404607,0.350139856,0.348259568,0.405351758,0.445237905,0.467535704,0.463129342,0.461530328,0.498258442,0.511249423,0.505753517,0.513900816,0.538331628,0.550027966,0.544746935
1,0.199032009,0.238631368,0.245260835,0.208859175,0.159475192,0.253446102,0.263475507,0.263660967,0.264457583,0.205416217,0.197466537,0.19106172,0.188263267,0.163272589,0.130734056,0.139230669,0.15384841,0.129029348,0.112908855,0.131814808,0.153612718,1.005262852,1.005164027,0.979173362,0.957053602,0.933891773,0.836991251,0.736301005,0.670594335,0.610121131,0.828209043,0.718821585,0.644199491,0.577691793,0.849093139,0.821363032,0.884033799,0.925163329,0.8844226,0.899442434,0.949684501,0.981077313
23,0.307774186,0.243884966,0.202482611,0.185919389,0.187038809,0.257468104,0.248826534,0.246821702,0.246522233,0.305676907,0.308195174,0.313257486,0.318038642,0.348975092,0.355266422,0.362243086,0.366425514,0.385832042,0.393060714,0.39508307,0.396906823,0.737610102,0.677888989,0.605735481,0.527359128,0.461911172,0.515608668,0.385118246,0.316958696,0.264916539,0.515664697,0.375809193,0.302441955,0.252046824,0.534170508,0.409205824,0.337867439,0.286615252,0.565526247,0.462408364,0.406998187,0.363537908
23,0.345557034,0.28044486,0.238986552,0.224330649,0.232247859,0.29646495,0.29901731,0.303774714,0.309125155,0.346717119,0.361603171,0.375183821,0.387150019,0.393915355,0.408939809,0.422028571,0.431929857,0.434012264,0.448141664,0.455912709,0.462460697,0.766182303,0.69632107,0.612639189,0.52790904,0.462307274,0.535111725,0.392605931,0.314297527,0.255775303,0.540655434,0.388698041,0.305243611,0.24748829,0.562282264,0.425287157,0.345023036,0.284994394,0.596556544,0.484992057,0.422614098,0.370228797
5,0.273938119,0.344423294,0.411538452,0.459818661,0.504827321,0.375894547,0.391402632,0.367720634,0.352735788,0.328118056,0.34301731,0.327821881,0.320388466,0.287115663,0.298397571,0.293647051,0.292310655,0.251119435,0.263888776,0.267099917,0.272300005,0.765891492,0.745190501,0.66468513,0.607502639,0.601971388,0.567489266,0.538331389,0.606090724,0.654702067,0.555479884,0.534331322,0.616460919,0.671645045,0.554942787,0.553976834,0.634630501,0.686300993,0.562166512,0.568214297,0.628701568,0.669212639
11,0.169721156,0.194006905,0.257592738,0.319141686,0.362142205,0.266740233,0.360921383,0.419278026,0.46358645,0.269360274,0.377653658,0.442884088,0.490081847,0.269402832,0.371607393,0.371284753,0.350974709,0.267264575,0.346287102,0.343769133,0.324559569,0.734426141,0.655109227,0.622832835,0.636201262,0.652241468,0.604094863,0.588872969,0.579601288,0.57301867,0.662083447,0.657794118,0.652468085,0.646606028,0.72457391,0.73837471,0.720744252,0.703065157,0.781324089,0.779321849,0.760248244,0.746408701
10,0.193186238,0.211688757,0.272064388,0.338839173,0.376847446,0.300233662,0.390919417,0.446970314,0.492308289,0.305994987,0.397254199,0.368079305,0.336160034,0.308932304,0.387323558,0.356843114,0.327059299,0.309756637,0.367900014,0.345503956,0.321300685,0.510888338,0.441506863,0.395494491,0.401201636,0.420193136,0.360851109,0.36095652,0.362325132,0.362246096,0.411970019,0.460033655,0.483938366,0.478240281,0.469394743,0.515663683,0.529678643,0.521924198,0.52582705,0.557676911,0.567896605,0.560080886
9,0.293994069,0.357424557,0.417724907,0.446240634,0.423436075,0.393987954,0.40861702,0.391040683,0.371767879,0.347692341,0.36057207,0.352696955,0.34508881,0.304982185,0.313404083,0.317067564,0.318624407,0.265732527,0.269429922,0.27958256,0.286354512,0.813254595,0.810202062,0.767113984,0.706338704,0.671040356,0.656199813,0.593485117,0.665371001,0.713572025,0.643291891,0.56817311,0.660261273,0.710436344,0.646968603,0.578826606,0.659115255,0.707598388,0.666374922,0.620515049,0.674389243,0.709843755
5,0.264934033,0.327103347,0.395745903,0.443823874,0.487682402,0.363014281,0.365406305,0.346786499,0.336535215,0.315968633,0.318894535,0.309212029,0.304981112,0.273902386,0.27176559,0.272013575,0.274236619,0.235080495,0.239837229,0.244811311,0.251290739,0.596260786,0.573577762,0.501268208,0.447914332,0.440266848,0.410906583,0.366220742,0.430807859,0.48228842,0.404145867,0.356541425,0.437618792,0.495597512,0.40975371,0.38394168,0.466348559,0.519042492,0.421069503,0.400055259,0.459418833,0.500667632
22,0.297548562,0.328770041,0.378444612,0.419473499,0.442409188,0.444360137,0.490312874,0.441350102,0.397409171,0.44585669,0.494260579,0.432458788,0.388585448,0.438336372,0.482975364,0.423626959,0.382636964,0.423639387,0.461367816,0.423504621,0.393489152,0.414947838,0.494396269,0.57949841,0.643155992,0.700368524,0.521179795,0.523817241,0.506803691,0.499706268,0.464494437,0.463442504,0.456114531,0.455172837,0.413823128,0.405758858,0.409801155,0.416974217,0.367836833,0.360372245,0.370829523,0.381480247
18,0.14670904,0.160641864,0.20954968,0.269206107,0.303489983,0.259693295,0.351577938,0.321222544,0.288004577,0.276017785,0.363205582,0.331594259,0.297236592,0.289404154,0.366554677,0.339917004,0.304980606,0.302047938,0.395232469,0.450969607,0.495268464,0.753601909,0.63759464,0.527726293,0.466919482,0.487658918,0.556693077,0.553977609,0.560291111,0.564289391,0.63657403,0.615591347,0.621384025,0.630942345,0.709641099,0.676873744,0.684515357,0.697872519,0.771912754,0.742922843,0.724926233,0.712626934
8,0.358518124,0.426869303,0.486201704,0.512010634,0.478284806,0.45929119,0.478578538,0.464762926,0.451386422,0.42118147,0.435362488,0.427158177,0.420390546,0.382723808,0.393989205,0.395058781,0.392860889,0.346317291,0.350939661,0.356583089,0.363328874,0.645584226,0.636296511,0.566046,0.493055433,0.46314764,0.460992455,0.40400216,0.469760776,0.514601171,0.451595634,0.398011208,0.48301512,0.539697886,0.449697226,0.416895419,0.49748683,0.551247597,0.448074132,0.368944466,0.317715406,0.267696828
21,0.236917168,0.289293915,0.351531833,0.408442825,0.454835296,0.325944632,0.390659511,0.418910921,0.431320012,0.304478735,0.352616251,0.389150739,0.420060992,0.269640535,0.309275627,0.34660697,0.380631059,0.22847268,0.231341735,0.241084516,0.256450117,0.705791235,0.696099102,0.655440569,0.645110488,0.633947492,0.509171963,0.505230606,0.555802464,0.60495019,0.475166768,0.385778129,0.320679873,0.262481123,0.470912516,0.376156509,0.309558272,0.253820568,0.492467493,0.402358472,0.332086474,0.272743523
7,0.240684345,0.313302815,0.369877815,0.411715448,0.456345558,0.326345772,0.347838789,0.357411802,0.363651603,0.27796185,0.274452269,0.274099648,0.271367252,0.23397848,0.21659559,0.225157827,0.23422581,0.192739204,0.182770371,0.198373884,0.215351239,0.832950413,0.812982798,0.728828669,0.658901632,0.634643853,0.624963284,0.520038962,0.452069581,0.390367985,0.614179194,0.501197934,0.420245051,0.348299116,0.633784175,0.599241614,0.680443287,0.737199724,0.67094177,0.649190724,0.70678556,0.751415431
14,0.167798132,0.162422806,0.18975389,0.221537441,0.229186684,0.251312017,0.328838944,0.377620101,0.416516572,0.274828374,0.368648082,0.429557979,0.475978851,0.28787297,0.37585485,0.431866437,0.475632548,0.29239434,0.364162058,0.406759918,0.44314301,0.598522842,0.505773306,0.431800187,0.371874303,0.315130472,0.439523995,0.384807646,0.35196358,0.328459024,0.495667577,0.453544229,0.428981066,0.412972689,0.554509223,0.529762268,0.510317385,0.497063994,0.610256672,0.625951946,0.634519041,0.639509857
